osm_id,highway,name,name_es,lanes,lanes_forward,lanes_backward,turn_lanes,oneway,maxspeed,surface,width,road_category,lanes_count,lanes_source,has_lane_data,lanes_missing,lanes_estimate,estimate_is_fallback,is_oneway
89978435,tertiary,Calle 95,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89979108,residential,Calle 98A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89979116,residential,Carrera 47A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89979121,residential,Calle 96,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89979128,tertiary,Avenida Carrera 50,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89979961,primary,Transversal 55,,3,,,,yes,60,concrete,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89980876,residential,Calle 98A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89980886,residential,Carrera 48,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89981343,tertiary,Calle 102A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89981356,residential,Carrera 49,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89981384,residential,Carrera 49B,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89986631,tertiary,Carrera 64,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90399887,residential,Carrera 69B,,1,,,,yes,30,,,local,1.0,osm:lanes,True,False,1.0,False,True
90399897,tertiary,Carrera 69H,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90399901,residential,Calle 79C,,1,,,,yes,,paving_stones,,local,1.0,osm:lanes,True,False,1.0,False,True
90654570,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90654572,residential,Calle 57A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654586,residential,Carrera 35A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90654605,residential,Carrera 37,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654606,residential,Carrera 37,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654607,tertiary,Carrera 45,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90654613,tertiary,Calle 44,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90654614,tertiary,Carrera 45,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90654616,residential,Carrera 45,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654657,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90654664,residential,Calle 57B,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654665,residential,Carrera 45,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654677,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90654679,residential,Calle 44C,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90654697,residential,Carrera 38,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90654721,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90657798,residential,Calle 59,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90657825,secondary,Avenida Carrera 50,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90657830,residential,Calle 59,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90657856,residential,Carrera 35 Bis,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90657863,secondary,Avenida Calle 63,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
90657873,residential,Calle 61,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90657890,residential,Carrera 35A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674503,residential,Calle 44F,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674510,residential,Calle 45,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674520,residential,Carrera 54A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674588,residential,Carrera 51,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674607,residential,Carrera 55,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674611,tertiary,Transversal 59A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90674615,residential,Calle 57B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90674648,residential,Carrera 54,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674659,residential,Carrera 57,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674667,residential,Calle 60,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674686,residential,Calle 59,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674689,residential,Carrera 52,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674697,residential,Carrera 54,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90674724,residential,Carrera 53,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90674733,residential,Calle 45,,,,,,,30,asphalt,,local,,missing,False,True,,True,False
90674751,residential,Carrera 57A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674766,secondary,Avenida Calle 63,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
90674804,residential,Calle 56,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90674806,secondary,Avenida Carrera 60,,3,,,,yes,20,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
90674860,residential,Calle 57B,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
90674897,residential,Calle 57,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90674901,residential,Calle 44C,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90674939,residential,Calle 57,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90674952,residential,Calle 56B,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90674953,residential,Carrera 54,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90691103,residential,Carrera 51,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691112,residential,Carrera 54,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691121,residential,Carrera 66,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691123,residential,Calle 67A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691127,tertiary,Carrera 64,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691129,residential,Carrera 56,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691132,residential,Carrera 67,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691138,residential,Calle 73,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691157,residential,Calle 72A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691159,residential,Carrera 64,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691186,secondary,Avenida Calle 68,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90691187,residential,Carrera 54,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691207,residential,Carrera 66,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691212,residential,Carrera 35,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691213,residential,Calle 67D,,2,,,,,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
90691214,secondary,Avenida Carrera 60,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
90691217,residential,Carrera 36A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691234,residential,Carrera 56B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691235,residential,Carrera 52,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691239,residential,Calle 67D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691248,residential,Carrera 50B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691266,residential,Carrera 66,,2,,,,,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
90691286,tertiary,Carrera 57,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691300,residential,Carrera 67,,2,1,1,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691302,residential,Carrera 52,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691316,residential,Calle 67C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691341,secondary,Avenida Calle 68,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90691355,residential,Carrera 50,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691357,residential,Carrera 50A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691361,residential,Calle 70C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691371,residential,Calle 65,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90691373,residential,Carrera 44,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691383,residential,Carrera 65,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691384,residential,Calle 64A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691395,residential,Calle 76,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691415,residential,Carrera 61,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
90691420,residential,Carrera 57B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691421,residential,Calle 67A Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691428,residential,Carrera 58,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691435,residential,Carrera 55A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691436,tertiary,Calle 78A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691437,residential,Calle 71A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691443,residential,Calle 66,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691452,tertiary,Carrera 55,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691455,residential,Carrera 51,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691459,residential,Carrera 53,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691469,secondary,Avenida Calle 68,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90691471,tertiary,Carrera 65,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691476,residential,Carrera 62,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691477,residential,Carrera 52,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691485,residential,Carrera 57C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691502,residential,Carrera 57,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691522,residential,Calle 73,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691533,residential,Carrera 66,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691538,residential,Carrera 56B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691541,residential,Calle 67A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691552,tertiary,Carrera 65,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691563,residential,Calle 66,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691567,residential,Calle 66,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691574,residential,Carrera 58,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691580,residential,Calle 71C,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691585,residential,Calle 67B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691587,residential,Calle 71C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691592,residential,Calle 67,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691598,residential,Carrera 53,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691601,residential,Carrera 53,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691604,residential,Calle 70,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
90691611,residential,Calle 66B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691614,residential,Diagonal 71 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691623,residential,Calle 73,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691635,residential,Carrera 58,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691641,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90691662,secondary,Avenida Calle 68,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90691671,residential,Calle 74,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691677,residential,Carrera 54,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691688,residential,Carrera 57,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691689,residential,Carrera 63,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691696,residential,Calle 67B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691708,residential,Calle 71,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691718,residential,Diagonal 79A Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691724,residential,Carrera 51,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691735,residential,Calle 73,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691742,residential,Diagonal 78 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691755,residential,Carrera 52,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691789,tertiary,Calle 63A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691814,residential,Calle 67B,,2,,,,,30,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
90691863,residential,Calle 65,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691866,residential,Carrera 52,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691869,residential,Calle 70A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691875,tertiary,Carrera 43,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691886,residential,Carrera 57A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90691938,residential,Carrera 51,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90691958,secondary,Avenida Calle 68,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90692006,residential,Carrera 59,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90692010,residential,Carrera 57B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90692012,residential,Calle 66A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90692015,residential,Calle 75,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90692026,residential,Carrera 57A,,2,,,,,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
90692037,residential,Calle 66C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90692046,residential,Calle 79,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697042,tertiary,Carrera 60,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697077,tertiary,Diagonal 79B Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697079,residential,Carrera 56 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697139,tertiary,Diagonal 79A Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697143,residential,Carrera 55,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90697160,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
90697164,residential,Carrera 55B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697203,secondary,Carrera 56B,,2,,,,yes,,concrete,,collector,2.0,osm:lanes,True,False,2.0,False,True
90697206,tertiary,Carrera 64,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90697215,residential,Calle 75,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90697219,secondary,Carrera 58,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90697234,residential,Carrera 56,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90697245,residential,Calle 75B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90697269,secondary,Diagonal 79B,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
90697273,residential,Carrera 62,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90697285,residential,Carrera 54,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90698769,residential,Carrera 65B,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90698783,residential,Carrera 65,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90698786,residential,Carrera 66,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
90698805,residential,Calle 79A,,2,,,,,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
90698841,tertiary,Carrera 68D,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90698861,residential,Calle 77,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90698881,residential,Calle 78A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90698894,trunk,Avenida Calle 80,,3,,,,yes,50,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
90698976,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
90699013,residential,Carrera 63,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90699016,residential,Calle 76,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90699025,residential,Calle 75B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90708765,residential,Carrera 63,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90708771,residential,Carrera 61A,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708774,residential,Calle 94,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708782,tertiary,Carrera 57,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90708786,residential,Calle 93A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708795,residential,Carrera 60A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708803,tertiary,Calle 94,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708804,residential,Calle 92,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708807,residential,Calle 93B Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708809,residential,Carrera 63,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
90708814,residential,Calle 97A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90708820,residential,Calle 85,,,,,,,,asphalt,,local,,missing,False,True,,True,False
90708821,residential,Carrera 60,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708827,residential,Carrera 58,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90708832,residential,Carrera 64,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708833,residential,Carrera 67,,2,,,,yes,20,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
90708834,residential,Transversal 60C,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708836,residential,Carrera 63,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708837,residential,Carrera 60B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708857,tertiary,Carrera 64,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
90708861,residential,Carrera 60,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
